,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist
10188,0.341,0.45,7,-8.745,0,0.0289,0.747,0.000731,0.264,0.581,153.95,149093,False,1,A Simple Cameo,Smokey & His Sister
10189,0.3,0.28,11,-9.571,1,0.028,0.798,0.00341,0.109,0.36,79.194,165493,False,7,Creators Of Rain,Smokey & His Sister
10190,0.584,0.428,3,-11.34,1,0.0268,0.661,0.000725,0.107,0.678,62.289,135120,False,4,Ever Losin' Lover,Smokey & His Sister
10191,0.34,0.311,11,-10.923,1,0.0271,0.66,0.0452,0.0905,0.398,106.891,148680,False,2,Would You Come Home,Smokey & His Sister
10192,0.403,0.271,9,-10.021,0,0.0275,0.898,0.00132,0.0852,0.361,108.322,162960,False,1,A Far Better Thing,Smokey & His Sister
10193,0.453,0.416,10,-8.824,1,0.0298,0.793,3.06e-05,0.221,0.489,133.711,147760,False,1,A Lot Of Lovin',Smokey & His Sister
10194,0.452,0.38,7,-12.366,0,0.0278,0.487,0.0126,0.157,0.646,111.62,147520,False,2,Don't Sing to Me of Pride,Smokey & His Sister
10195,0.25,0.289,2,-10.334,1,0.0294,0.784,0.000109,0.137,0.266,92.718,174107,False,3,Where There's Fire,Smokey & His Sister
10196,0.604,0.483,0,-9.946,1,0.0295,0.606,0.0,0.0777,0.679,127.589,156400,False,1,Please Stay Awhile,Smokey & His Sister
10197,0.576,0.565,9,-7.428,0,0.0315,0.44,0.0,0.0842,0.493,125.24,148480,False,1,A Far Better Thing - Alternate,Smokey & His Sister
10198,0.324,0.941,5,-6.722,0,0.212,1.15e-05,0.19,0.146,0.294,141.211,325093,False,5,Iced Earth - Remixed & Remastered 2020,Iced Earth
10199,0.298,0.948,3,-6.439,0,0.0717,4.41e-05,0.221,0.16,0.274,104.187,366307,False,4,Written on the Walls - Remixed & Remastered 2020,Iced Earth
10200,0.271,0.96,1,-5.866,1,0.0961,2.16e-05,0.0775,0.314,0.314,100.446,291320,False,3,Colors - Remixed & Remastered 2020,Iced Earth
10201,0.324,0.936,8,-6.268,1,0.0681,9.4e-06,0.0471,0.162,0.458,107.256,284933,False,4,Curse the Sky - Remixed & Remastered 2020,Iced Earth
10202,0.301,0.931,1,-7.018,0,0.0666,2.82e-05,0.053,0.183,0.232,105.627,368840,False,3,Life and Death - Remixed & Remastered 2020,Iced Earth
10203,0.647,0.347,8,-14.909,0,0.04,0.818,0.886,0.256,0.301,113.14,105067,False,2,Solitude - Remixed & Remastered 2020,Iced Earth
10204,0.264,0.959,8,-6.597,0,0.12,1.26e-05,0.871,0.0611,0.157,100.309,377240,False,3,The Funeral - Remixed & Remastered 2020,Iced Earth
10205,0.332,0.947,8,-7.092,1,0.0778,8.12e-05,0.15,0.0554,0.129,109.066,540187,False,4,When the Night Falls - Remixed & Remastered 2020,Iced Earth
10206,0.836,0.387,1,-8.808,0,0.111,0.17,0.0,0.129,0.233,119.935,208971,True,14,Yesterday,Zo Bandz
10207,0.8,0.785,0,-5.773,0,0.154,0.0244,0.0,0.103,0.961,119.895,245573,False,4,台灣我尚大,張羽偉
10208,0.743,0.694,2,-8.389,1,0.0369,0.00101,0.000103,0.291,0.674,129.948,251427,False,3,住在台北,張羽偉
10209,0.767,0.683,2,-7.518,1,0.0996,0.00175,0.000135,0.0748,0.603,93.978,294520,False,3,台南要起行,張羽偉
10210,0.33,0.685,4,-7.518,0,0.0535,0.000278,5.94e-05,0.104,0.501,85.234,251747,False,3,不要回頭,張羽偉
10211,0.676,0.336,9,-7.684,0,0.0271,0.633,1.68e-06,0.106,0.246,98.889,213733,False,3,一個人的日記,張羽偉
10212,0.684,0.379,4,-11.56,0,0.0358,0.0768,0.00168,0.143,0.123,75.002,333400,False,3,歷史在看,張羽偉
10213,0.553,0.602,5,-7.539,1,0.138,0.013,5.25e-06,0.129,0.749,94.917,208533,False,3,黑白公私,張羽偉
10214,0.622,0.405,7,-11.955,1,0.0441,0.232,0.000244,0.949,0.196,99.031,376067,False,3,桃園是你咱的春天,張羽偉
10215,0.723,0.45,5,-8.162,1,0.0315,0.0017,2.58e-06,0.237,0.315,77.025,300000,False,3,汽油甲蕃伙,張羽偉
10216,0.383,0.615,4,-6.609,0,0.0788,0.000256,4.07e-06,0.24,0.617,213.151,318920,False,3,良心,張羽偉
10217,0.388,0.683,3,-7.257,0,0.114,0.383,0.0,0.118,0.844,109.429,175047,True,5,Have My Back,Nbf D1
10218,0.482,0.612,7,-7.838,0,0.176,0.184,0.0,0.162,0.795,84.854,181838,True,7,Street Life,Nbf D1
10219,0.109,0.676,7,-7.373,1,0.046,0.00325,4.83e-06,0.0805,0.449,84.81,128888,True,0,Pool Sticks,Nbf D1
10220,0.538,0.731,3,-7.963,0,0.347,0.478,0.0,0.18,0.859,164.9,182962,True,1,Not Gon' Cry,Nbf D1
10221,0.381,0.55,5,-8.408,0,0.193,0.126,0.0,0.867,0.938,117.048,160601,True,2,When You Gone,Nbf D1
10222,0.358,0.786,1,-8.414,1,0.393,0.107,0.0,0.0923,0.718,90.014,173767,True,1,Dreamin',Nbf D1
10223,0.443,0.671,3,-10.225,0,0.392,0.192,0.0,0.441,0.456,83.786,276167,True,0,These Streets,Nbf D1
10224,0.385,0.743,6,-6.928,0,0.124,0.103,0.0,0.0583,0.78,89.36,193724,True,3,Play Me,Nbf D1
10225,0.525,0.649,2,-8.72,0,0.256,0.449,0.0,0.0739,0.394,126.63,179226,True,0,Faith,Nbf D1
10226,0.624,0.629,10,-7.392,0,0.368,0.284,0.0,0.121,0.758,88.966,196493,True,2,Focused,Nbf D1
10227,0.473,0.529,9,-9.775,0,0.373,0.579,0.0,0.226,0.459,79.269,178808,True,0,#STARWORLD,Nbf D1
10228,0.289,0.718,4,-7.468,0,0.234,0.0413,0.0,0.242,0.621,50.172,187951,True,0,The Real Way,Nbf D1
10229,0.567,0.549,6,-8.249,0,0.256,0.0699,0.0,0.117,0.783,92.924,186070,True,2,Never Get Enough,Nbf D1
10230,0.482,0.556,4,-8.379,0,0.27,0.15,0.0,0.086,0.431,94.238,183693,True,0,Keep It Lit,Nbf D1
10231,0.5,0.695,9,-8.677,0,0.287,0.165,0.0,0.149,0.458,84.724,182335,True,1,Juice,Nbf D1
10232,0.375,0.8,6,-7.404,1,0.324,0.802,0.0,0.261,0.738,90.795,218096,True,0,Think of You,Nbf D1
10233,0.46,0.633,8,-7.402,0,0.481,0.767,0.0,0.0542,0.569,182.421,194247,True,1,Our Time Is Now,Nbf D1
10234,0.918,0.648,11,-5.13,0,0.146,0.385,6.37e-06,0.267,0.875,139.951,200620,False,15,Freedom,Sonson
10235,0.791,0.191,5,-14.565,1,0.394,0.452,0.908,0.12,0.36,130.048,148538,False,14,Perdoname,Dj Jessus Mix
10236,0.443,0.668,2,-11.131,0,0.0355,0.0588,0.855,0.117,0.631,94.401,294000,False,2,Mirage,Jean-Luc Ponty
10237,0.602,0.845,6,-10.717,0,0.0442,0.0376,0.684,0.0693,0.968,129.892,190507,False,1,New Country,Jean-Luc Ponty
10238,0.615,0.725,2,-9.706,1,0.0328,0.712,0.737,0.728,0.693,139.73,324333,False,1,Faith In You,Jean-Luc Ponty
10239,0.527,0.884,7,-10.869,1,0.0522,0.00378,0.0437,0.1,0.78,130.982,239800,False,1,The Trans-Love Express,Jean-Luc Ponty
10240,0.236,0.75,7,-11.828,0,0.0574,0.065,0.903,0.154,0.18,152.958,280200,False,1,Cosmic Messenger,Jean-Luc Ponty
10241,0.519,0.647,11,-14.133,0,0.0594,0.173,0.827,0.0843,0.624,137.827,349907,False,2,Renaissance,Jean-Luc Ponty
10242,0.228,0.781,0,-14.178,1,0.108,0.00686,0.209,0.13,0.228,159.625,384040,False,1,Don't Let the World Pass You By,Jean-Luc Ponty
10243,0.541,0.821,4,-7.494,1,0.0488,0.483,0.943,0.959,0.759,138.654,365107,False,1,The Gift of Time,Jean-Luc Ponty
10244,0.274,0.535,2,-15.046,0,0.036,0.0764,0.157,0.155,0.235,98.277,143107,False,1,"Enigmatic Ocean, Part L",Jean-Luc Ponty
10245,0.279,0.988,0,-6.618,1,0.102,2.03e-05,0.0271,0.11,0.394,159.877,215493,False,1,"Enigmatic Ocean, Part Ll",Jean-Luc Ponty
10246,0.462,0.9,0,-6.979,1,0.0575,0.00105,0.00222,0.285,0.915,104.597,225467,False,1,"Enigmatic Ocean, Part Lll",Jean-Luc Ponty
10247,0.416,0.736,7,-13.581,0,0.042,0.00155,0.899,0.377,0.508,96.081,146933,False,0,"Enigmatic Ocean, Part Lv",Jean-Luc Ponty
10248,0.424,0.638,9,-8.767,1,0.0361,0.588,0.941,0.155,0.789,97.425,244867,False,1,Ethereal Mood,Jean-Luc Ponty
10249,0.404,0.939,0,-11.339,1,0.0449,0.0904,0.7,0.658,0.628,147.201,344373,False,1,Egocentric Molecules,Jean-Luc Ponty
10250,0.237,0.622,8,-13.832,1,0.0471,0.0583,0.0434,0.101,0.721,87.793,324907,False,1,Nostalgic Lady,Jean-Luc Ponty
10251,0.178,0.228,8,-13.303,1,0.035,0.963,0.946,0.103,0.0641,72.914,244560,False,1,In the Kingdom of Peace,Jean-Luc Ponty
10252,0.397,0.824,5,-7.418,0,0.0573,0.474,0.927,0.924,0.736,164.421,436533,False,0,Tender Memories,Jean-Luc Ponty
10253,0.446,0.676,4,-11.719,0,0.0339,0.305,0.947,0.0508,0.918,152.377,219027,False,0,Puppet's Dance,Jean-Luc Ponty
10254,0.371,0.663,1,-13.404,0,0.0474,0.0664,0.866,0.0814,0.73,108.94,338973,False,0,Fake Paradise,Jean-Luc Ponty
10255,0.38,0.666,7,-9.794,1,0.0308,0.0475,5.24e-05,0.0771,0.736,164.327,293333,False,0,Bowing Bowing,Jean-Luc Ponty
10256,0.465,0.51,6,-14.489,0,0.028,0.0829,0.908,0.116,0.778,147.849,307267,False,1,The Gardens of Babylon,Jean-Luc Ponty
10257,0.423,0.555,11,-11.937,0,0.0344,0.00897,0.914,0.278,0.415,148.311,325560,False,1,A Taste For Passion,Jean-Luc Ponty
10258,0.282,0.667,1,-14.533,1,0.0312,0.00562,0.0306,0.0964,0.648,145.803,215027,False,0,"The Struggle of the Turtle to the Sea, Part I",Jean-Luc Ponty
10259,0.306,0.683,5,-13.414,0,0.0505,0.00209,0.0168,0.401,0.175,123.829,214667,False,0,"The Struggle of the Turtle to the Sea, Part Ii",Jean-Luc Ponty
10260,0.355,0.862,1,-13.407,1,0.0498,0.000481,0.881,0.109,0.475,123.18,363773,False,0,"The Struggle of the Turtle to the Sea, Part Iii",Jean-Luc Ponty
10261,0.623,0.608,2,-12.174,0,0.0309,0.739,0.91,0.062,0.935,144.363,243600,False,1,Rhythms of Hope,Jean-Luc Ponty
10262,0.24,0.279,3,-15.578,0,0.0326,0.789,0.888,0.381,0.099,147.784,380067,False,0,Radioactive Legacy,Jean-Luc Ponty
10263,0.346,0.512,5,-13.259,0,0.0299,0.251,0.706,0.122,0.424,134.787,327333,False,0,Lost Forest,Jean-Luc Ponty
10264,0.479,0.756,2,-10.306,0,0.0327,0.9,0.9,0.371,0.501,147.242,296733,False,0,Individual Choice,Jean-Luc Ponty
10265,0.473,0.634,0,-12.912,1,0.031,0.0761,0.845,0.126,0.797,144.93,388040,False,0,Demagomania,Jean-Luc Ponty
10266,0.527,0.663,5,-7.789,0,0.0387,0.6,0.949,0.978,0.31,168.709,478400,False,0,Infinite Pursuit,Jean-Luc Ponty
10267,0.488,0.829,7,-11.045,1,0.0378,0.423,0.88,0.0816,0.938,136.32,238067,False,0,Jig,Jean-Luc Ponty
10268,0.401,0.618,5,-12.039,1,0.097,0.286,0.829,0.168,0.737,162.425,376733,False,0,"Aurora, Part Ii",Jean-Luc Ponty
10269,0.83,0.351,10,-13.292,1,0.0942,0.508,0.917,0.119,0.294,100.001,153942,False,14,Tus Ojos,Itachi JL
10270,0.798,0.795,11,-10.212,0,0.0588,0.646,0.854,0.0433,0.918,145.019,149703,False,14,Castillo,Dj Saull Black
10271,0.74,0.296,7,-9.508,0,0.056,0.725,3.6e-05,0.194,0.348,136.004,231085,False,15,Lonely Nights,Sonson
10272,0.616,0.69,7,-7.855,1,0.0532,0.0142,0.0236,0.0714,0.447,126.296,233867,False,1,Vanity,Acoustic Syndicate
10273,0.554,0.77,11,-6.943,0,0.0444,0.233,0.239,0.18,0.622,129.114,262133,False,2,November,Acoustic Syndicate
10274,0.477,0.488,9,-10.102,1,0.0254,0.0763,0.00234,0.312,0.215,93.626,264560,False,0,Red Birds,Acoustic Syndicate
10275,0.384,0.711,4,-8.049,1,0.0356,0.0828,0.00104,0.347,0.635,145.161,295000,False,1,Better For This,Acoustic Syndicate
10276,0.528,0.596,7,-8.871,1,0.0274,0.118,0.00158,0.102,0.357,105.087,314173,False,2,The Ballad Of Marie St. Lauriette,Acoustic Syndicate
10277,0.402,0.694,2,-8.675,1,0.0318,0.0414,0.2,0.244,0.555,141.236,308960,False,2,Commentary,Acoustic Syndicate
10278,0.59,0.688,1,-8.253,0,0.0307,0.359,0.000297,0.116,0.431,100.079,300867,False,1,The Laughing Child,Acoustic Syndicate
10279,0.457,0.702,7,-8.255,1,0.0343,0.0438,0.00609,0.401,0.503,139.296,251867,False,2,Fleeting Moments,Acoustic Syndicate
10280,0.488,0.621,7,-9.951,1,0.0333,0.205,0.176,0.146,0.304,128.554,314398,False,0,One Way,Acoustic Syndicate
10281,0.435,0.694,0,-9.943,1,0.0445,0.132,0.0359,0.104,0.426,141.979,209600,False,0,01/01/1904,Acoustic Syndicate
10282,0.631,0.724,7,-8.603,1,0.0326,0.03,0.00876,0.31,0.426,98.443,164067,False,0,My Turn,Acoustic Syndicate
10283,0.474,0.617,9,-9.082,0,0.0302,0.000648,0.408,0.0929,0.478,130.681,446333,False,10,Terra Firma,Acoustic Syndicate
10284,0.694,0.493,11,-11.139,0,0.47,0.234,0.0,0.209,0.439,173.017,137430,True,5,Straight Up,Yzaiah Jordan
10285,0.596,0.567,1,-10.86,1,0.284,0.0876,0.0,0.208,0.343,140.918,175256,True,5,Let Em Hate,Yzaiah Jordan
10286,0.793,0.718,7,-7.805,1,0.251,0.00585,0.00118,0.143,0.808,148.012,118909,True,5,Behind Her Mask,Yzaiah Jordan
10287,0.603,0.575,7,-9.06,1,0.387,0.151,1.21e-06,0.11,0.401,75.13,135628,True,5,Her / Tell Me How You Feel,Yzaiah Jordan
10288,0.951,0.387,4,-14.827,0,0.389,0.131,0.0,0.0973,0.673,116.548,149394,True,1,I Miss U / Remember Me,Yzaiah Jordan
10289,0.763,0.441,1,-6.481,1,0.244,0.00146,0.00054,0.088,0.282,168.299,177972,True,5,Fake,Yzaiah Jordan
10290,0.803,0.605,8,-7.623,0,0.343,0.232,0.0,0.164,0.332,145.244,139468,True,5,We Ain't Friendz,Yzaiah Jordan
10291,0.737,0.235,0,-12.752,1,0.106,0.119,0.439,0.0952,0.316,119.963,150005,False,14,Mirada Oscura,La Maravilla Flow
10292,0.749,0.355,2,-11.138,0,0.467,0.473,0.0,0.166,0.366,130.149,167236,True,14,Dream Chasing,Sterl Gotti
10293,0.758,0.37,9,-7.697,0,0.207,0.172,0.0,0.12,0.361,140.212,168670,False,15,Wild Lyfe,Sonson
10294,0.74,0.6,2,-8.618,0,0.0565,0.22,0.0568,0.169,0.347,89.973,248175,False,15,Ill Never Get Enough,Sonson
10295,0.472,0.745,6,-6.639,0,0.0383,0.125,2.48e-06,0.198,0.359,166.29,203749,False,14,Imaginary Game,Flowers On the Grave
10296,0.755,0.516,1,-12.862,1,0.0465,0.0066,0.815,0.115,0.155,110.468,131044,False,14,Underbid,Anabella Vaughn
10297,0.846,0.597,11,-6.677,0,0.454,0.0387,2.75e-06,0.343,0.518,140.137,143000,False,14,Reloaded,Sonson
10298,0.806,0.745,11,-5.337,0,0.0911,0.463,0.0,0.107,0.661,95.959,190000,False,14,Love Notes,Sonson
10299,0.623,0.543,1,-6.55,1,0.475,0.00449,0.0,0.108,0.0934,69.37,196849,False,14,Up Now (feat. G-Eazy and Rich The Kid),Saweetie
10300,0.866,0.319,11,-19.584,0,0.298,0.0133,0.712,0.0601,0.43,90.006,174512,True,14,Who They Talkin Bout,Bonafide Suspects
10301,0.811,0.475,2,-9.087,1,0.194,0.917,4.73e-06,0.151,0.781,94.926,146923,False,14,Mi Vida,Dj Kasandra Nenan
10302,0.602,0.39,10,-8.967,1,0.0774,0.819,0.0,0.102,0.316,99.343,557000,False,15,Lighthouse,Alex G
10303,0.708,0.491,4,-10.666,1,0.255,0.0773,0.0,0.143,0.558,83.043,277794,True,14,Cheers,YaBoi DaCoach
10304,0.789,0.745,3,-8.063,0,0.368,0.263,0.0,0.105,0.191,90.823,212793,True,4,Initiation,$hady P
10305,0.764,0.513,6,-12.369,0,0.34,0.0556,0.0,0.119,0.379,92.512,204669,True,1,Part of Me,$hady P
10306,0.632,0.566,6,-9.426,0,0.339,0.11,0.0,0.121,0.541,177.994,246779,True,6,Yin Yang,$hady P
10307,0.71,0.545,11,-10.34,1,0.695,0.115,0.0,0.16,0.665,116.476,158825,True,2,Free $hady P,$hady P
10308,0.747,0.557,5,-9.326,0,0.303,0.181,0.0,0.0916,0.313,86.986,204173,True,8,6 Gang,$hady P
10309,0.843,0.399,10,-9.886,0,0.35,0.212,0.0,0.0775,0.113,95.007,202136,True,1,Stay Awake,$hady P
10310,0.559,0.559,0,-8.544,1,0.415,0.0642,0.0,0.332,0.346,88.425,186932,True,3,Expensive Habits,$hady P
10311,0.75,0.569,8,-8.194,0,0.437,0.0562,0.0,0.0571,0.436,114.164,162508,True,1,Regrets,$hady P
10312,0.635,0.414,5,-9.2,0,0.253,0.253,0.0,0.268,0.121,94.847,252720,True,14,Numbers,Mula
10313,0.817,0.462,2,-10.569,1,0.0724,0.00388,0.0,0.122,0.306,145.017,158955,True,14,Get Straight,Quickk
10314,0.495,0.544,5,-4.266,0,0.174,0.0437,0.0,0.386,0.823,89.786,160055,True,14,Pain,Benji Brothers
10315,0.622,0.566,6,-13.383,1,0.0353,0.0832,0.967,0.118,0.156,110.857,116572,False,15,Glib Story,Adolfo Owen
10316,0.726,0.417,5,-16.706,1,0.0805,0.0422,4.13e-06,0.0893,0.555,159.983,119876,True,14,INTRO,Swagg2100
10317,0.707,0.125,3,-12.501,0,0.0392,0.989,0.843,0.105,0.322,90.077,136464,False,14,Somewhat,Luka Antonov
10318,0.796,0.642,0,-5.565,1,0.0333,0.199,0.0,0.201,0.953,124.039,211720,False,2,Always Gonna Be Somethin',Chanté Moore
10319,0.813,0.819,6,-4.117,1,0.0377,0.0749,0.000215,0.288,0.875,112.481,192413,False,2,Can't Do It,Chanté Moore
10320,0.721,0.547,7,-4.767,0,0.0517,0.223,2.82e-06,0.0872,0.643,91.878,261200,False,3,Special,Chanté Moore
10321,0.525,0.426,11,-8.39,0,0.188,0.522,0.0,0.0762,0.12,83.206,222693,False,4,It Ain't Supposed To Be This Way,Chanté Moore
10322,0.487,0.816,10,-6.409,0,0.243,0.0315,9.1e-06,0.338,0.417,121.307,236240,False,2,My Eyes,Chanté Moore
10323,0.405,0.381,8,-9.433,1,0.0348,0.624,0.0,0.182,0.151,119.804,302080,False,2,Give Me Time,Chanté Moore
10324,0.766,0.502,2,-6.19,1,0.0801,0.634,0.0,0.097,0.611,85.529,249507,False,3,Do For You,Chanté Moore
10325,0.649,0.527,10,-8.138,0,0.0874,0.606,0.00213,0.107,0.372,154.003,287333,False,3,Love The Woman,Chanté Moore
10326,0.564,0.614,8,-6.896,1,0.105,0.251,0.0,0.0774,0.493,187.987,254160,False,2,Love Action,Chanté Moore
10327,0.674,0.537,5,-9.765,1,0.0319,0.868,0.00307,0.254,0.326,117.94,166160,False,2,First Kiss,Chanté Moore
10328,0.574,0.366,8,-11.358,1,0.0396,0.772,5.6e-06,0.094,0.213,107.979,347867,False,4,Guess Who I Saw Today,Chanté Moore
10329,0.673,0.553,7,-6.885,0,0.0755,0.543,0.0,0.144,0.638,99.751,137133,False,2,This Could Be The Start Of Something Big,Chanté Moore
10330,0.687,0.704,7,-15.605,1,0.0371,0.943,0.9,0.149,0.851,180.007,90670,False,14,Dawn of Time,Coutney Kanye
10331,0.467,0.211,4,-11.566,0,0.0327,0.984,1.36e-05,0.0742,0.472,109.198,278362,False,3,Arrorro Mi Nino (Latin American),Pamala Ballingham
10332,0.243,0.0927,5,-12.762,0,0.0358,0.992,1.62e-05,0.146,0.175,84.857,284684,False,0,Though Shadows Dark (Aboriginal),Pamala Ballingham
10333,0.587,0.243,2,-12.438,0,0.034,0.978,3.03e-05,0.11,0.371,74.035,317833,False,2,Ho Ho Watanay (Iroquois Indian),Pamala Ballingham
10334,0.587,0.248,2,-9.622,1,0.0345,0.975,4.35e-05,0.116,0.508,79.801,270499,False,0,The Mockingbird Song (Appalachian),Pamala Ballingham
10335,0.475,0.185,11,-14.189,0,0.0405,0.974,0.000126,0.101,0.406,134.416,266737,False,3,Tum Balalayka (Yiddish),Pamala Ballingham
10336,0.464,0.252,0,-12.911,1,0.0298,0.773,0.0,0.149,0.193,95.235,349911,False,2,All The Pretty Little Horses (Afro American),Pamala Ballingham
10337,0.324,0.182,11,-16.239,0,0.0323,0.866,0.0,0.251,0.176,96.15,318172,False,3,Little Red Bird ( Isle of Man),Pamala Ballingham
10338,0.396,0.104,7,-15.432,1,0.0424,0.926,0.000301,0.106,0.146,102.383,200883,False,2,O Mother Glasco (Afro American),Pamala Ballingham
10339,0.248,0.19,5,-14.3,1,0.0441,0.977,0.000288,0.0682,0.0768,85.909,380187,False,2,Abiyoyo (South Africa),Pamala Ballingham
10340,0.42,0.212,2,-10.81,1,0.0316,0.929,0.00101,0.139,0.114,134.504,307175,False,2,Bedtime Song (England),Pamala Ballingham
10341,0.419,0.231,4,-10.899,1,0.0286,0.683,0.0,0.0678,0.203,84.329,285441,False,0,Night Herding Song (United States),Pamala Ballingham
10342,0.555,0.258,4,-10.732,1,0.0253,0.86,1.2e-06,0.0848,0.249,95.606,309421,False,3,I Gave My Love A Cherry (United States),Pamala Ballingham
10343,0.342,0.188,0,-11.548,1,0.0311,0.934,0.000241,0.1,0.06,90.964,274888,False,2,"Moon,Sun (Germany)",Pamala Ballingham
10344,0.417,0.186,10,-11.637,1,0.0404,0.83,2.76e-06,0.105,0.172,117.643,230741,False,2,Tender Shepherd (United States),Pamala Ballingham
10345,0.622,0.947,0,-9.44,0,0.0396,0.0194,0.688,0.343,0.771,118.544,242493,False,2,I'm Not Tired Yet,Lonnie Hunter
10346,0.346,0.315,11,-13.055,1,0.0337,0.217,3.53e-06,0.211,0.112,95.824,502067,False,1,He Never Fails,Lonnie Hunter
10347,0.643,0.837,10,-8.365,0,0.0612,0.0327,0.118,0.35,0.36,120.648,248773,False,1,Shout Yes,Lonnie Hunter
10348,0.397,0.446,1,-13.39,1,0.0594,0.0326,8.11e-05,0.0393,0.553,89.653,465893,False,12,Even Me,Lonnie Hunter
10349,0.23,0.248,8,-14.525,0,0.0419,0.376,0.000204,0.116,0.148,82.183,376800,False,2,This Is My Prayer,Lonnie Hunter
10350,0.612,0.518,6,-10.217,1,0.0406,0.112,0.00337,0.065,0.574,111.35,297000,False,0,My Mind Is Made Up,Lonnie Hunter
10351,0.552,0.871,10,-8.758,0,0.0494,0.00187,0.429,0.0255,0.605,118.318,244040,False,1,Joy of the Lord,Lonnie Hunter
10352,0.449,0.404,8,-13.441,1,0.106,0.267,1.44e-06,0.126,0.259,112.142,524600,False,0,That Ye May Stand,Lonnie Hunter
10353,0.34,0.0966,1,-17.999,1,0.0349,0.607,2.89e-05,0.0751,0.0459,75.593,424027,False,0,Renew Me,Lonnie Hunter
10354,0.619,0.39,6,-11.143,1,0.0274,0.00155,0.855,0.144,0.398,111.057,321040,False,0,My Mind Is Made Up - Instrumental,Lonnie Hunter
10355,0.681,0.548,9,-10.32,1,0.0706,0.688,0.0,0.197,0.728,129.315,171506,False,3,我們一定會勝利,芮斯林
10356,0.212,0.401,9,-12.498,1,0.0317,0.305,1.89e-06,0.409,0.214,77.219,229055,False,3,明天我們不會失望,盧鈞
10357,0.495,0.335,7,-15.603,1,0.036,0.375,8.34e-05,0.355,0.286,129.334,299325,False,3,大漠太陽球,盧鈞
10358,0.444,0.32,7,-16.225,1,0.0313,0.501,0.0,0.137,0.328,147.243,307223,False,3,久違了,盧鈞
10359,0.431,0.386,2,-11.38,1,0.0302,0.349,9.71e-06,0.633,0.191,121.245,307154,False,4,女人的歌,麗麗
10360,0.68,0.524,10,-12.021,1,0.0518,0.0436,0.0,0.488,0.555,137.934,99000,False,3,難圓的夢,盧鈞
10361,0.605,0.524,0,-11.308,1,0.0291,0.398,0.000323,0.588,0.775,129.285,254000,False,3,啦啦隊歌,盧鈞
10362,0.552,0.69,4,-11.875,1,0.133,0.428,0.0,0.403,0.921,173.743,201401,False,3,中國隊加油,盧鈞
10363,0.566,0.295,7,-11.637,1,0.0284,0.656,1.88e-06,0.149,0.143,129.446,352741,False,3,與你分享,巫慧敏
10364,0.762,0.687,2,-7.248,0,0.905,0.877,0.0,0.476,0.443,106.173,37893,True,0,Intro,Rasheed
10365,0.68,0.961,11,-1.18,1,0.229,0.0177,0.0,0.156,0.874,135.994,215867,True,2,Illegal Aliens,Rasheed
10366,0.759,0.902,4,-1.582,0,0.235,0.0506,0.0,0.271,0.698,92.513,152893,True,3,Screwd Up in Tejas,Rasheed
10367,0.805,0.828,9,-4.086,0,0.155,0.0879,0.0,0.546,0.765,149.962,327680,True,0,Js On My Toes,Rasheed
10368,0.633,0.477,2,-10.661,1,0.343,0.077,0.0,0.0718,0.609,80.26,256440,True,1,With Out War,Rasheed
10369,0.748,0.873,1,-3.385,1,0.191,0.13,0.0,0.0851,0.345,89.03,262533,True,2,Tengo Hambre,Rasheed
10370,0.62,0.717,9,-7.558,0,0.0692,0.00385,1.59e-05,0.108,0.16,150.028,275080,True,1,Gutta,Rasheed
10371,0.649,0.779,11,-9.193,0,0.0406,0.000238,7.51e-05,0.361,0.248,146.016,281693,True,0,Money My Life,Rasheed
10372,0.767,0.77,11,-8.233,0,0.0421,0.0348,0.0,0.26,0.809,147.992,269320,True,0,As the World Turn,Rasheed
10373,0.642,0.923,7,-6.888,1,0.101,0.0439,0.0,0.15,0.538,150.006,220787,True,0,Alien Sex,Rasheed
10374,0.777,0.606,7,-8.025,1,0.157,0.0207,1.58e-06,0.228,0.152,93.042,233267,True,11,Police At My Door,Rasheed
10375,0.825,0.6,11,-8.442,0,0.377,0.168,0.0,0.559,0.751,140.071,291573,True,0,Fish Tail,Rasheed
10376,0.798,0.643,5,-6.254,0,0.243,0.113,0.0,0.292,0.622,82.015,259573,True,2,Peddle to the Metal,Rasheed
10377,0.762,0.836,11,-5.475,0,0.159,0.107,0.0,0.0604,0.911,151.019,282067,True,3,Strapped Up,Rasheed
10378,0.717,0.575,5,-11.141,0,0.407,0.182,0.0,0.181,0.589,143.986,149227,True,0,Stop Hating,Rasheed
10379,0.754,0.845,2,-4.098,1,0.0794,0.301,0.0,0.0969,0.816,130.064,345440,True,0,Madona’s Cakes,Rasheed
10380,0.539,0.172,2,-19.134,1,0.0478,0.876,0.0,0.266,0.646,79.681,141541,False,14,Kingdom,The New Revenge
10381,0.753,0.951,4,-2.748,0,0.258,0.226,0.0,0.291,0.711,100.342,210599,True,14,Hustler's Mode,Jazzy Kennedi
10382,0.324,0.0201,5,-30.12,1,0.0431,0.983,0.938,0.113,0.0703,77.089,331800,False,0,Assez Vif,Seattle Marimba Quartet
10383,0.279,0.0319,9,-28.633,1,0.0418,0.931,0.92,0.116,0.0434,65.147,155587,False,0,Aquarium,Seattle Marimba Quartet
